,spe,sen,ppv,fsc,hm,acc
0,0.9865957027399961,0.0071301247771836,0.0916030534351145,0.01323042998897464,0.014157930226579924,0.0071301247771836
1,0.9298595007502387,0.0923460898502496,0.27983193277310925,0.1388657214345288,0.16800708153816032,0.0923460898502496
2,0.42253159684352337,0.7560731538992408,0.5489690075915115,0.6360878463704586,0.542106752660273,0.7560731538992408
3,0.8039359876737752,0.7976448917834353,0.6841006544798014,0.7365223993925588,0.8007780838469858,0.7976448917834353
