,acc,recall,precision,f1
0,0.6242709008425146,0.6242709008425146,0.6093784712588006,0.5556681230827324
1,0.6275113415424498,0.6275113415424498,0.6083985650530928,0.5606157422792263
2,0.6236837842216102,0.6236837842216102,0.59994161254639,0.5540446106090664
3,0.6227118094929531,0.6227118094929531,0.5994219143810533,0.554448037390591
4,0.6214158431880771,0.6214158431880771,0.5861785302126704,0.5494975913209583
5,0.6253037421027053,0.6253037421027053,0.6183398733495923,0.5557377673944088
6,0.6210918516118581,0.6210918516118581,0.5662509100892288,0.550720006337662
7,0.6243317673740483,0.6243317673740483,0.6054033335100849,0.5564794038836294
8,0.6247165532879818,0.6247165532879818,0.6082178934459286,0.5580303876671538
9,0.6270445344129555,0.6270445344129555,0.6147311305549069,0.5610994973664678
average,0.6242082128077153,0.6242082128077153,0.601626223440175,0.5556341167331896
std,0.00201137895746394,0.00201137895746394,0.014534456398190591,0.0035622218099738688
