,spe,sen,ppv,fsc,hm,acc
0,0.9993629880521417,0.0033141461712890286,0.48101265822784806,0.006582936336076223,0.006606383864824295,0.0033141461712890286
1,0.9583441732343715,0.0935984481086324,0.38954922628392014,0.15093191988530216,0.17054072256178596,0.0935984481086324
2,0.37994899763602186,0.9014419625458946,0.568839876260371,0.6975208710281561,0.5345784085252743,0.9014419625458946
3,0.925042486040301,0.7348395236968694,0.8341688300062663,0.781360053664263,0.8190434932767988,0.7348395236968694
