,acc,recall,precision,f1
0,0.6151555897041875,0.6151555897041875,0.5897471712301966,0.5734124523684694
1,0.6174606223588167,0.6174606223588167,0.5926473247113424,0.579796637700195
2,0.613175837894939,0.613175837894939,0.5836601583935997,0.5783526414882694
3,0.6126956688754441,0.6126956688754441,0.5838495090880129,0.5706401531104481
4,0.6124447858651815,0.6124447858651815,0.5810601549699054,0.571595706157892
5,0.6150374495870943,0.6150374495870943,0.5913456253999287,0.57469891407667
6,0.6112924908776647,0.6112924908776647,0.5813715335413637,0.5686825534298122
7,0.6167066730676908,0.6167066730676908,0.5908120703909042,0.5786006785889806
8,0.6156874039938556,0.6156874039938556,0.5941225374543347,0.5755071988687502
9,0.6164554531490015,0.6164554531490015,0.5886296421202729,0.5802154271922253
average,0.6146111975373876,0.6146111975373876,0.587724572729986,0.5751502362981713
std,0.00197444810098412,0.00197444810098412,0.004572016101930689,0.0038414010381689536
