,acc,recall,precision,f1
0,0.9839159691449204,0.9839159691449204,0.9840273730628605,0.983910846288919
1,0.9873625471852946,0.9873625471852946,0.9874349720824804,0.9873629611041739
2,0.9852313751230719,0.9852313751230719,0.9853264187574988,0.9852349202866203
3,0.9832622251394815,0.9832622251394815,0.9833585718261848,0.9832648060206812
4,0.9852313751230719,0.9852313751230719,0.9853477092441209,0.985231634774578
5,0.983754512635379,0.983754512635379,0.9838719751093177,0.9837528030555689
6,0.9852313751230719,0.9852313751230719,0.9853141057910517,0.9852330779445203
7,0.9853954709550378,0.9853954709550378,0.9855189626007044,0.9853948614809164
8,0.9832622251394815,0.9832622251394815,0.9834000842744536,0.9832586253477866
9,0.9831009023789992,0.9831009023789992,0.9832163102518462,0.9831032196645284
average,0.984574797794781,0.984574797794781,0.9846816483000518,0.9845747755968294
std,0.001283094581256839,0.001283094581256839,0.0012714187255038814,0.001283640365029846
