,acc,recall,precision,f1
0,0.6330200907323396,0.6330200907323396,0.6086672800630968,0.5840777158859198
1,0.6336681788723266,0.6336681788723266,0.6080772090160923,0.5845914573802965
2,0.6371294346346995,0.6371294346346995,0.6143001092174725,0.5809704172418799
3,0.6324315567795238,0.6324315567795238,0.6091893474654393,0.5843581417394977
4,0.628381662076786,0.628381662076786,0.5927533226358541,0.5693451820316853
5,0.6300016199578811,0.6300016199578811,0.573283226831019,0.5715563955567589
6,0.6288676494411145,0.6288676494411145,0.5967328460370427,0.5683479747817687
7,0.6306496031103191,0.6306496031103191,0.6013310614794345,0.5807631619282168
8,0.6286038224813735,0.6286038224813735,0.5977771656989807,0.5770637287083443
9,0.6361133603238867,0.6361133603238867,0.6058182497163526,0.5862776751103578
average,0.631886697841025,0.631886697841025,0.6007929818160783,0.5787351850364726
std,0.0029557945087653296,0.0029557945087653296,0.01113800440474792,0.006409753438962003
