,acc,recall,precision,f1
0,0.9849781941528024,0.9849781941528024,0.9850486368481013,0.9849777823542021
1,0.9851421188630491,0.9851421188630491,0.9852788652224035,0.9851405299543999
2,0.9838501291989664,0.9838501291989664,0.9839368196762601,0.9838491963379992
3,0.9880490956072352,0.9880490956072352,0.9881012671324979,0.9880456809962067
4,0.9880490956072352,0.9880490956072352,0.9881313171316093,0.9880527115378831
5,0.9856289358953657,0.9856289358953657,0.9856536914298957,0.9856290405944412
6,0.989181333763927,0.989181333763927,0.9892395633325083,0.9891778632373989
7,0.9840167904423636,0.9840167904423636,0.9841728299091527,0.9840118593817395
8,0.9853107344632769,0.9853107344632769,0.9854636632717064,0.9853060785196145
9,0.9838579499596449,0.9838579499596449,0.9839434776174172,0.9838554780368058
average,0.9858064377953866,0.9858064377953866,0.9858970131571553,0.985804622095069
std,0.001835213138371765,0.001835213138371765,0.0018166949603678876,0.0018356446941473136
