,acc,recall,precision,f1
0,0.3501857535131643,0.3501857535131643,0.4348385943959537,0.3289742696576279
1,0.41795865633074936,0.41795865633074936,0.4803704922021771,0.4167919749662802
2,0.5203488372093024,0.5203488372093024,0.47576324784330193,0.4957395127171031
3,0.45494186046511625,0.45494186046511625,0.4339124077208689,0.4359884298710236
4,0.43297803617571057,0.43297803617571057,0.4883836260549836,0.41987114771542094
5,0.42790247053124497,0.42790247053124497,0.49245864369064135,0.3853664652273195
6,0.4369449378330373,0.4369449378330373,0.4480132048089047,0.4207321537631923
7,0.4958023894091056,0.4958023894091056,0.5104015754033795,0.49054442619633415
8,0.5977401129943503,0.5977401129943503,0.44346787063357884,0.5007756378022291
9,0.5709443099273608,0.5709443099273608,0.4523031788593075,0.472819363948412
average,0.47057473643891423,0.47057473643891423,0.46599128416130975,0.43676033818649423
std,0.07157564059673445,0.07157564059673445,0.025483110242721735,0.051932772547423185
