,acc,recall,precision,f1
0,0.5679909560723514,0.5679909560723514,0.5645874975773177,0.5660957368452978
1,0.5712209302325582,0.5712209302325582,0.5682869943433025,0.5694828155804643
2,0.5695139673825287,0.5695139673825287,0.5665505083119097,0.5677027967611785
3,0.5682221863394155,0.5682221863394155,0.5662562026196318,0.567143989485463
4,0.5682918953826284,0.5682918953826284,0.5647645684641039,0.5663772582141491
5,0.5728123990958992,0.5728123990958992,0.5702396871922438,0.5705599976310433
6,0.5749112043913465,0.5749112043913465,0.570713122102643,0.5724605267701732
7,0.5694220213109461,0.5694220213109461,0.5651678330176357,0.5671667769245408
8,0.5647191736604261,0.5647191736604261,0.5609108853524024,0.562528814855832
9,0.5748870238863784,0.5748870238863784,0.5735840890527519,0.5738190847357905
average,0.5701991757754479,0.5701991757754479,0.5671061388033943,0.5683337797803933
std,0.003091575563521017,0.003091575563521017,0.0034811424840964244,0.003148094775188205
