,acc,recall,precision,f1
0,0.5662144702842378,0.5662144702842378,0.5243680384120225,0.5394195966109996
1,0.5371447028423773,0.5371447028423773,0.49803136383580043,0.5106074695318006
2,0.6156951396738253,0.6156951396738253,0.4764136622943565,0.5147067337886525
3,0.559018246407234,0.559018246407234,0.5544743838775685,0.5427883889052154
4,0.5892799483371004,0.5892799483371004,0.5047485537585908,0.49053365194496246
5,0.547142395866968,0.547142395866968,0.5742976301601698,0.5266540304763659
6,0.6017113335485954,0.6017113335485954,0.45793246214162975,0.5029743887997363
7,0.5435905715208266,0.5435905715208266,0.4852372851035568,0.5065317399269048
8,0.5637508069722401,0.5637508069722401,0.5105359562507804,0.5353017663703336
9,0.5910264686894771,0.5910264686894771,0.42780301443340224,0.4881006755476635
average,0.571457408414288,0.571457408414288,0.5013842350267878,0.5157618441902635
std,0.025218292878633034,0.025218292878633034,0.04117766723033841,0.018624092623591902
