,acc,recall,precision,f1
0,0.5954309786130914,0.5954309786130914,0.4317255364732086,0.49894310209901443
1,0.588950097213221,0.588950097213221,0.48036335934431584,0.5032062299698007
2,0.6069982180463308,0.6069982180463308,0.47747758887482655,0.5092008774761395
3,0.5598574437064636,0.5598574437064636,0.4903551338944809,0.47916606856691263
4,0.5634213510448728,0.5634213510448728,0.5743134791631981,0.5474418457425819
5,0.4872833306334035,0.4872833306334035,0.5101561312837412,0.4777406600586153
6,0.5865867487445326,0.5865867487445326,0.44884887856716954,0.4926250852503487
7,0.5826988498299044,0.5826988498299044,0.41882994731927053,0.4870825776554533
8,0.5842241658568189,0.5842241658568189,0.4396722097015218,0.49326784426591747
9,0.5804048582995951,0.5804048582995951,0.4534989352040862,0.4854144259502368
average,0.5735856041988233,0.5735856041988233,0.4725241199825819,0.497408871703502
std,0.03159321109720652,0.03159321109720652,0.04327873475201416,0.01920542457604855
