,acc,recall,precision,f1
0,0.6245949449125081,0.6245949449125081,0.6061071501940609,0.5616043274476167
1,0.626053143227479,0.626053143227479,0.6046845770952273,0.5672941772795517
2,0.6223878179167341,0.6223878179167341,0.604738059809098,0.5594792088443973
3,0.6217398347642962,0.6217398347642962,0.5925273682003215,0.5574742226269381
4,0.6217398347642962,0.6217398347642962,0.6138539957965549,0.5535432281233083
5,0.6228738052810627,0.6228738052810627,0.6079231282423363,0.5580517667389973
6,0.6219018305524057,0.6219018305524057,0.6082414172752257,0.5589750926839397
7,0.6227118094929531,0.6227118094929531,0.601552651062096,0.5563279575860005
8,0.6218011013929381,0.6218011013929381,0.6000331080552394,0.5583764374457802
9,0.6215384615384615,0.6215384615384615,0.5925784723255155,0.5634189068177723
average,0.6227342583843136,0.6227342583843136,0.6032239928055675,0.5594545325594302
std,0.0013995911574322163,0.0013995911574322163,0.006432042448441509,0.0036578551341356607
