,spe,sen,ppv,fsc,hm,acc
0,0.9750138427464009,0.006684491978609626,0.05867014341590614,0.012001600213361784,0.013277953074448911,0.006684491978609626
1,0.5625664565989782,0.6033462747273064,0.2790031632042404,0.3815620250204606,0.5822431932609987,0.6033462747273064
2,0.5629406962072293,0.4503105590062112,0.5256374108833125,0.485066998717639,0.5003658042210349,0.4503105590062112
3,0.825563783237967,0.5655548977040985,0.6746449030840461,0.6153020326367019,0.6712606873500846,0.5655548977040985
