,0,1,2,3
0,209.31146647998048,179.3944257773914,54.12614894854427,154.81682725078693
1,328.5,267.9038820174131,83.0096982285805,238.6370675314294
2,907.5341315895507,586.992708642961,270.522161753894,722.6935450106083
3,448.02276727862835,109.41594947721288,135.99591905641876,452.7133861506638
