,acc,recall,precision,f1
0,0.5591085271317829,0.5591085271317829,0.4299444080122892,0.4710480804553737
1,0.5980297157622739,0.5980297157622739,0.42561708813037413,0.4947876010608168
2,0.39140965606329725,0.39140965606329725,0.2443613321900482,0.2973117474282074
3,0.522202486678508,0.522202486678508,0.5634627953760696,0.5152011396418991
4,0.6091378753632548,0.6091378753632548,0.6400544233326005,0.5057174042229535
5,0.5842751049402648,0.5842751049402648,0.45370722826338933,0.4907469835706175
6,0.5703907006780755,0.5703907006780755,0.47591555524367296,0.5081579357551222
7,0.563448498546981,0.563448498546981,0.44646533679133743,0.48495507988721376
8,0.4985474499677211,0.4985474499677211,0.5247355947661324,0.4619919589889724
9,0.5782763072950291,0.5782763072950291,0.44218432407655534,0.47724109370215784
average,0.5474826322427189,0.5474826322427189,0.46464480861824686,0.47071590247133344
std,0.060799403584908276,0.060799403584908276,0.09822329038075991,0.059980987823476425
