,spe,sen,ppv,fsc,hm,acc
0,0.9883117640200536,0.012667887667887668,0.17148760330578516,0.02359295054007959,0.025015138692072114,0.012667887667887668
1,0.8557506465223901,0.20958476940751683,0.32522602826945113,0.2549029392684266,0.33670579094599246,0.20958476940751683
2,0.3690317979968234,0.7780875671210244,0.5373059827434574,0.6356593507023045,0.5006262863745601,0.7780875671210244
3,0.9007279474735941,0.6183206106870229,0.7587163920208152,0.6813614767505257,0.7332730103363205,0.6183206106870229
